make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,arai_certified_mileage_for_cng,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,3_point_seat-belt_in_middle_rear_seat,ambient_lightning,cargo/boot_lights,drive_modes,engine_immobilizer,high_speed_alert_system,lane_watch_camera/_side_mirror_camera,passenger_side_seat-belt_reminder,seat_back_pockets,voice_recognition,walk_away_auto_car_lock,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,compression_ratio,adjustable_steering_column,other_specs,parking_assistance,key_off_reminder,usb_compatibility,android_auto,apple_carplay,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,tyre_pressure_monitoring_system,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,recommended_tyre_pressure,heated_seats,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,paddle_shifters,leather_wrapped_steering,automatic_headlamps,engine_type,asr_/_traction_control,cruise_control,usb_ports,heads-up_display,welcome_lights,battery,electric_range
Jeep,Grand Cherokee,Summit Petrol,"Rs. 75,15,000",3604 cc,6,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93.5 litres,Petrol,1802 mm,4828 mm,1943 mm,SUV,5,,,8.61 km/litre,,2455 kg,,,Ventilated Disc,Ventilated Disc,Steel Suspension,Steel Suspension,,,265/50 R20,265/50R20,Electric Power,Only Front Windows,"Yes, with memory",Yes,286PS@6350rpm,347Nm@4300rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2915 mm,265/50 R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 Years Unlimited Kilometres,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,"Second Row, Front Row",2955 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
,Mercedes-Benz E-Class Cabriolet,E400,"Rs. 77,11,338",2996 cc,6,4,,V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1398 mm,4703 mm,1786 mm,Convertible,2,4.5 km/litre,8.5 km/litre,10 km/litre,,1640 kg,,,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",862 mm,1081 mm,255/40 R18,255/35 R18,Electric Power,All Windows,,Smart Key,334PS@6000RPM,480Nm@1600-4000RPM,Analog,Analog,Analog,Yes,4,,,2760 mm,255/35 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,540 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,5.6 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,,,,,Yes,,,Yes,Yes,All Rows,2140 kg,"Curtain airbags, Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,10.3:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,,Yes,,,Yes,,,,,
Bmw,M2 Competition,Coupe,"Rs. 81,80,000",2979 cc,6,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,52 litres,Petrol,1410 mm,4461 mm,1854 mm,Coupe,2,12.5-12.7 km/litre,8.3-8.4 km/litre,9.8-10.0 km/litre,,1625 kg,7,,Ventilated Disc,Ventilated Disc,Adaptive M Suspension,Adaptive M Suspension,1579 mm,1601 mm,245/35ZR19,265/35ZR19,Electric Power,All Windows,Yes,Smart Key,410hp@5230-7000RPM,550Nm@2350-5230rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,2693 mm,R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",460 litres,Yes,Yes,,Digital,Front,Yes,Front,Yes,,Yes,Manual,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2010 kg,"Front passenger knee airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Driver head airbag, Front passenger head airbag, Drive side airbag",Yes,Yes,Yes,Yes,10,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,,,,Yes,Yes,Yes,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Porsche,718,Boxster,"Rs. 89,95,000",1988 cc,4,4,RWD (Rear Wheel Drive),Flat,BS IV,"Front, Longitudinal",Injection,54 litres,Petrol,1281 mm,4379 mm,1801 mm,Convertible,2,9 km/litre,7.4 km/litre,7.4 km/litre,,1440 kg,,,Ventilated Disc,Ventilated Disc,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,,,235/40 R18,235/40 R18,Hydraulic Power,Only Front Windows,Yes,Yes,300PS@6500rpm,380Nm@1950-4500RPM,Analog,Analog,Analog,Yes,2,Leather,Automatic,2475 mm,235/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Analog,Manual,Analog,Yes,,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,1650 kg,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,,Yes,Yes,Electric Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,
Porsche,718,Cayman,"Rs. 85,95,000",1988 cc,4,4,RWD (Rear Wheel Drive),Flat,BS IV,"Front, Longitudinal",Injection,54 litres,Petrol,1281 mm,4379 mm,1801 mm,Coupe,2,9 km/litre,7.4 km/litre,7.4 km/litre,,1440 kg,,,Ventilated Disc,Ventilated Disc,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,,,235/40 R18,235/40 R18,Hydraulic Power,All Windows,Power seats,Yes,300PS@6500rpm,380Nm@1950-4500RPM,Digital,Analog,Analog,Yes,2,Leather,Automatic,2475 mm,235/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,1650 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,Yes,Semi Automatic Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
,Mercedes-Benz Gls,350 Cdi,"Rs. 88,20,000",2987 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100 litres,Diesel,1850 mm,5120 mm,1934 mm,SUV,4,6.5 km/litre,10.5 km/litre,11.6 km/litre,,2535 kg,7,307 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",,,275/55 R19,275/55 R19,Electric Power,All Windows,"Yes, with memory",,258PS@3600rpm,619Nm@1600-2400RPM,,,Yes,,5,Leather,Automatic,3075 mm,19,,,CD Player with Aux-in,,,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,,Yes,,,,,,,4th year /with (absolutely no mileage restriction),,Internal,,Automatic,Analog,Yes,6.2 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,,,,,,Yes,,,,,,,Yes,Yes,,3250 kg,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Front passenger pelvic airbag, Driver pelvic airbag, Curtain airbags",Yes,Yes,Yes,,9,17.7:1,"Reach, Rake",,Front & rear sensors with 360 degree view,Yes,,,,,,Multifunction Steering Wheel,,Yes,Electric Adjustment,Yes,,Yes,,,Yes,,,Only front,,,Yes,,Yes,Yes,,Yes,Yes,,,,,
,Mercedes-Benz Gls,63 Amg,"Rs. 1,91,99,181",5461 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850 mm,5146 mm,1982 mm,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,,557PS@5500RPM,760Nm@5250RPM,,,Yes,,7,Leather,Automatic,3075 mm,21,,,CD Player with USB & Aux-in,,,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,,Yes,,,,,,,4th year /with (absolutely no mileage restriction),,Internal,,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,,,,,,Yes,,,,,,,Yes,Yes,,2390 kg,"Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Front passenger pelvic airbag, Driver pelvic airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,,9,17.7:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,,,,,,Multifunction Steering Wheel,,Yes,Electric Adjustment,Yes,,,,,Yes,,,Yes,,,Yes,,Yes,,,Yes,Yes,,,,,
,Mercedes-Benz Gls,400 4Matic,"Rs. 87,76,900",2996 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850 mm,5146 mm,1982 mm,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7,Leather,Automatic,3075 mm,21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,2390 kg,"Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,,
,Mercedes-Benz Gls,Grand Edition Petrol,"Rs. 86,90,000",2996 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850 mm,5146 mm,1982 mm,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7,Leather,Automatic,3075 mm,21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,2390 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
,Mercedes-Benz Gls,Grand Edition Diesel,"Rs. 86,90,000",2987 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100 litres,Diesel,1850 mm,5120 mm,1934 mm,SUV,4,6.5 km/litre,10.5 km/litre,11.6 km/litre,,2535 kg,7,307 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",,,275/55 R19,275/55 R19,Electric Power,All Windows,"Yes, with memory",Yes,258PS@3600rpm,619Nm@1600-2400RPM,,Analog,Yes,Yes,5,Leather,Automatic,3075 mm,19,,,CD Player with Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,6.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,3250 kg,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Front passenger pelvic airbag, Driver pelvic airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Toyota,Land Cruiser Prado,Vx L,"Rs. 96,30,000",2982 cc,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,87 litres,Diesel,1880 mm,4840 mm,1885 mm,SUV,5,7 km/litre,11 km/litre,11.13 km/litre,,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Air Spring,,,265/60R18,265/60R18,Electric Power,All Windows,"Yes, with memory",Smart Key,173PS@3400rpm,410Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2790 mm,265/60R18,Yes,2,DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2990 kg,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,17.9:1,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
Lexus,Rx 450H,450Hl Luxury,"Rs. 99,00,000",3456 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,65 litres,Petrol,1700 mm,5000 mm,1895 mm,SUV,4,18.8 km/litre,,18 km/litre,,2195 kg,,,Ventilated Disc,Ventilated Disc,MacPherson strut type (Front),Double wishbone type,1640 mm,1630 mm,235/60VR18,235/60VR18,Electric Power,All Windows,"Yes, with memory",Smart Key,262PS@6000rpm,335Nm@4600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2790 mm,235/60VR18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,,Yes,"With Remote, Internal",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2840 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",Yes,Yes,Yes,Yes,10,13.0:1,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
Audi,Rs5,Coupe,"Rs. 1,11,41,200",2894 cc,8,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,58 litres,Petrol,,4649 mm,,Coupe,2,,,10.8 km/litre,,1770 kg,7,160 mm,Ventilated Disc,Ventilated Disc,"Five-link front suspension, upper and lower wishbones, tubular anti-roll bar","trapezoidal-link rear suspension with resiliently mounted subframe, anti-roll bar",1586 mm,1582 mm,265/35R19,265/35R19,Electric Power,Only Front Windows,Yes,Smart Key,450PS@5700-6700rpm,600Nm@1900-5000rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,,265/35R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,465 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,3rd/4th year( regardless of its mileage),Yes,"With Remote, Internal",Analog,Automatic,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2155  kg,"Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Bmw,7-Series,730Ld Design Pure Excellence,"Rs. 1,22,90,000",2993 cc,6,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,78 litres,Diesel,1479 mm,5120 mm,2169 mm,Sedan,4,13.5 km/litre,16.46 km/litre,17.66 km/litre,,,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1618 mm,1646 mm,(245/50 R18,(245/50 R18,Hydraulic Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,"Analog, Digital",Analog,2,4,Leather,Automatic,3210 mm,(245/50 R18,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,2560 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
Bmw,7-Series,730Ld Design Pure Excellence Signature,"Rs. 1,32,00,000",2993 cc,6,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,78 litres,Diesel,1479 mm,5120 mm,2169 mm,Sedan,4,13.5 km/litre,16.46 km/litre,17.66 km/litre,,,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1618 mm,1646 mm,245/45 R19,275/40 R19,Hydraulic Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,2,4,Leather,Automatic,3210 mm,275/40 R19,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,2560 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,3,Yes,Yes,,
Bmw,7-Series,730Ld M Sport,"Rs. 1,35,10,000",2993 cc,6,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,78 litres,Diesel,1479 mm,5120 mm,2169 mm,Sedan,4,13.5 km/litre,16.46 km/litre,17.66 km/litre,,,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1618 mm,1646 mm,245/45 R19,275/40 R19,Electric Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,2,4,Leather,Automatic,3210 mm,275/40 R19,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,2560 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,3,Yes,Yes,,
Bmw,7-Series,740Li Design Pure Excellence Signature,"Rs. 1,35,10,000",2998 cc,6,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,78 litres,Petrol,1479 mm,5120 mm,2169 mm,Sedan,4,,,11.86 km/litre,,,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1618 mm,1646 mm,245/45 R19,275/40 R19,Hydraulic Power,All Windows,Yes,Smart Key,340PS@5500-6500RPM,450Nm@1500-5200rpm,Digital,Analog,Analog,2,4,Leather,Automatic,3210 mm,275/40 R19,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Internal, With Remote",515 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2500 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
